"id","Date.Created","Gender","District","Sector","Village","Cell","Latitude","Longitude","Has.BXW"
"-Mw4Qu64dFkE4E0yOBKg","2022-02-17T04:07:12.896+02:00","Gitsina Gabo","Burera","Rusarabuye ","Ndago Ndago ","Ndago ",-1.45662251,29.80328038,"NO"
"-Mw4R5O1WwwpA7pP9REt","2022-02-17T04:07:45.16+02:00","Gitsina Gabo","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45662195,29.80327969,"NO"
"-Mw4RCTlVCpiwDwmqQLT","2022-02-17T04:08:32.234+02:00","Gitsina Gabo","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45662126,29.80327922,"NO"
"-Mw4RO9ywTOhMBHE-zJM","2022-02-17T04:09:05.523+02:00","Gitsina Gabo","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45661653,29.80327776,"NO"
"-Mw4RUT-Evq-Lfjo2roK","2022-02-17T04:09:45.91+02:00","Gitsina Gabo","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45661664,29.80327679,"NO"
"-Mw4RnYi87AYDiKv3M4l","2022-02-17T04:10:53.313+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45663358,29.80325229,"NO"
"-Mw4RsnLPxmx5e5W859P","2022-02-17T04:11:29.678+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45661965,29.80324291,"NO"
"-Mw4S7p2NScBXmEKs5__","2022-02-17T04:12:22.83+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45661973,29.80324238,"NO"
"-Mw4SCSV7WTYSPiZaFhT","2022-02-17T04:12:54.295+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45662303,29.80324114,"NO"
"-Mw6i4sW7yELAY4K7Qnz","2022-02-17T14:42:03.666+02:00","Gitsina Gore","Huye","Huye","Kamutima","Nyakagezi",-2.57437031,29.70193093,"YES"
"-Mw6lUZh17MeWfE7u1tW","2022-02-17T15:01:12.262+02:00","Gitsina Gabo","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.8424195,30.5218097,"NO"
"-Mw6nEUN1Lbwfwnsf5PD","2022-02-17T15:09:06.934+02:00","Gitsina Gore","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.82231908198446,30.4786940664053,"NO"
"-Mw7XKueaRNw-qcO6nMb","2022-02-17T18:34:23.831+02:00","Gitsina Gabo","Huye","Huye","Kamutima","Nyakagezi",-2.57436041,29.70188986,"NO"
"-Mw8EFaiUFY1C4RORuzF","2022-02-17T21:50:41.211+02:00","Gitsina Gabo","Rusizi","Nkanka","Gafoka","Kangazi",-2.431829,28.91728697,"NO"
"-MwA4PoebJquBTEBUs7b","2022-02-18T06:28:23.012+02:00","Gitsina Gabo","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.83263862971216,30.47148889862,"NO"
"-MwBSCB0VLT8r3TaJL1C","2022-02-18T12:51:26.015+02:00","Gitsina Gabo","Rubavu","Rugerero","Busheke","Rushubi",-1.68888002,29.29124236,"NO"
"-MwBSYPj8vuxaJGj72-G","2022-02-18T12:49:42.531+02:00","Gitsina Gore","Rulindo","Tumba","Karambi","Misezero",-1.68589951,29.95374943,"YES"
"-MwBaetUbVEgBC14je8Q","2022-02-18T13:31:33.791+02:00","","Muhanga","Kabacuzi","Gasiza","Kavumu",-1.90979492850602,29.7615160513669,"NO"
"-MwBnLRdg6D3hGgHIIRJ","2022-02-18T14:26:44.401+02:00","","Muhanga","Kabacuzi","Gasiza","Kavumu",-1.90906029660255,29.7613642551005,"NO"
"-MwC7KhPsmAOhFZ2FcmK","2022-02-18T15:57:12.761+02:00","Gitsina Gabo","Gicumbi","Rwamiko ","Karika ","Cyeru ",-1.7728751,30.22020956,"YES"
"-MwGZy7I_1reG84ESjNB","2022-02-19T12:42:12.911+02:00","Gitsina Gore","Burera","Rugengabali ","Kabira ","Nyanamo ",-1.52576941,29.81485767,"NO"
"-MwG_EvK-KG9WgN48MAH","2022-02-19T12:43:12.593+02:00","Gitsina Gabo","Burera","Rugengabali ","Kabira ","Nyanamo ",-1.52576135,29.81484458,"YES"
"-MwG_OfeR1zsiJU2uOn9","2022-02-19T12:44:30.77+02:00","Gitsina Gabo","Burera","Rugengabali ","Kabira ","Nya",-1.52575616,29.81484443,"YES"
"-MwG_YywBNCvVho1IWrw","2022-02-19T12:45:03.988+02:00","Gitsina Gabo","Burera","Rugengabali ","Kabira ","Nyanamo ",-1.52573925,29.8148471,"YES"
"-MwG_xo8d2Mez_5e2obT","2022-02-19T12:46:04.425+02:00","Gitsina Gore","Burera","Rugengabali","Kabira","Nyanamo",-1.52572249,29.81482135,"NO"
"-MwGa1DuNevDEZ0jmZdc","2022-02-19T12:47:37.267+02:00","Gitsina Gore","Burera","Rugengabali ","Kabira ","Nyanamo ",-1.52571236,29.81481869,"NO"
"-MwGa4swqd87Pf4nbfxV","2022-02-19T12:47:52.247+02:00","Gitsina Gabo","Burera","Rugengabali ","Kabira ","Nyanamo ",-1.52571178,29.81481829,"NO"
"-MwHOshy245Uum0nvYiG","2022-02-19T16:33:34.523+02:00","Gitsina Gabo","Kayonza","Kabarondo","Murambi","Kabura",-2.03078711405396,30.5239703413099,"NO"
"-MwHPgMPI2eVe2Q5yFw3","2022-02-19T16:36:33.904+02:00","Gitsina Gore","Kayonza","Kabarondo","Murambi","Kabura",-2.03078895807266,30.5240112449974,"NO"
"-MwHs-ndWV-eY-CvRh7Y","2022-02-19T18:45:47.06+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.1526679,29.5374146,"NO"
"-MwQLio35c3ayfvHB4A7","2022-02-21T10:16:17.841+02:00","Gitsina Gabo","Burera","Rugarama","Rwambeho","Rurembo",-1.40411684,29.75506309,"NO"
"-MwR12421UmIBVB__m-c","2022-02-21T13:25:48.308+02:00","Gitsina Gabo","Burera","Rugarama ","Rwambeho ","Rurembo ",-1.4012872,29.75341158,"NO"
"-MwR249Dn4AcAW9nAqN3","2022-02-21T13:30:16.828+02:00","Gitsina Gabo","Burera","Rugarama ","Rwambeho ","Rurembo ",-1.4012926,29.75341221,"NO"
"-MwRHn-vYp0btil-NmBl","2022-02-21T14:38:52.153+02:00","","Gatsibo","Remera ","Rushenyi ","Rwarenga",-1.74914598930627,30.3433466982096,"NO"
"-MwRlQmonBiUeHSyEr4m","2022-02-21T16:52:04.679+02:00","Gitsina Gore","Huye","Ngoma","Kabutare","Butare",-2.60588766,29.74983162,"NO"
"-MwRl_VIbh65mZUWowfb","2022-02-21T16:53:55.243+02:00","Gitsina Gabo","Huye","Ngoma","Kabutare","Butare",-2.60588624,29.74982671,"NO"
"-MwVZmQ8r2hT3--BgZO4","2022-02-22T10:35:14.104+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.14741355,29.26841389,"NO"
"-MwV_1QjUd6hJLWgmhHW","2022-02-22T10:36:19.678+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.1476411,29.26824688,"NO"
"-MwV_Fo55Xm-EEJWbG4l","2022-02-22T10:37:18.587+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.14779905,29.26813686,"NO"
"-MwV_H6UiOrn-vst71tk","2022-02-22T10:37:23.924+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.14779912,29.26813685,"NO"
"-MwV_JiwLwfk42yWUTZs","2022-02-22T10:37:34.642+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.14780084,29.26814009,"NO"
"-MwV_V8-DBLwDAtgE8ou","2022-02-22T10:38:21.364+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.14797697,29.26796499,"NO"
"-MwV_h5tYDB0_P_0xhzU","2022-02-22T10:39:14.478+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.14807733,29.26785207,"NO"
"-MwV_vVonwAaoiNqj9Uj","2022-02-22T10:40:13.48+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.14789208,29.26803698,"NO"
"-MwWKNTbHfXlfgsuU2Bp","2022-02-22T14:08:14.032+02:00","Gitsina Gabo","Rulindo","Tumba","Karambi","Misezero",-1.68581608,29.95369999,"NO"
"-MwaQOuevdce9jwKT4wg","2022-02-23T13:52:34.299+02:00","Gitsina Gore","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92133685108274,29.7196472715586,"NO"
"-MwaRRUUJ0s8MK5u0l76","2022-02-23T13:57:35.28+02:00","Gitsina Gore","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92098321858793,29.7200695518404,"NO"
"-MwaSm5HzoRtl2qpXloO","2022-02-23T14:03:19.829+02:00","Gitsina Gore","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92126795183867,29.7199951205403,"NO"
"-Mwacskc93kIGkxc-pky","2022-02-23T14:51:41.955+02:00","Gitsina Gabo","Huye","Huye","Kamutima","Nyakagezi",-2.57425058,29.70184758,"NO"
"-MwapcrS1SndcznQTzJj","2022-02-23T15:47:34.099+02:00","Gitsina Gabo","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92406461574137,29.7192928846925,"NO"
"-MwatfvLQ6t8SlBFc7XR","2022-02-23T16:05:07.619+02:00","Gitsina Gore","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92711998708546,29.720089668408,"NO"
"-MwavvgduqHxNTGOXRxA","2022-02-23T16:14:35.742+02:00","Gitsina Gabo","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92914572544396,29.7216709982604,"NO"
"-Mwb-9lT5IST1_jW6Ggr","2022-02-23T16:33:37.233+02:00","Gitsina Gore","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92898785229772,29.7215821500868,"NO"
"-Mwb4hCGJrrbgf9UCRxe","2022-02-23T16:58:58.284+02:00","","Gatsibo","Remera ","Rubare ","Rurenge ",-1.7040525,30.308053,"NO"
"-MwdSi0N5aysNaUdJsq7","2022-02-24T04:01:36.88+02:00","Gitsina Gabo","Gakenke","Rusasa ","Bwanamo ","Rumbi ",-1.6460518,29.6345226,"NO"
"-MwdTNamsY_g4XDeGn98","2022-02-24T04:04:46.746+02:00","Gitsina Gabo","Gakenke","Rusasa ","Bwanamo ","Rumbi ",-1.63688429,29.63548147,"NO"
"-MwdTnbvt9-rD8lIRdjx","2022-02-24T04:05:23.614+02:00","Gitsina Gore","Gakenke","Rusasa ","Bwanamo ","Rumbi ",-1.63677862,29.63545805,"YES"
"-MwdguNMqBK_x6f2RGv8","2022-02-24T05:07:12.26+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45660896,29.80320295,"NO"
"-MwdhHcMzAlv4h4A9XDe","2022-02-24T05:08:25.421+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45662251,29.80320359,"YES"
"-MwdhMPbu09-xBj_LfAg","2022-02-24T05:09:44.056+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.4566202,29.80320636,"NO"
"-Mwdh_3pNa0pHf2V3Uz1","2022-02-24T05:10:15.516+02:00","","Burera","Ndago ","Ndago ","Ndago ",-1.45661618,29.80320861,"NO"
"-MwdhlasM1DWka72jru-","2022-02-24T05:11:31.338+02:00","","Burera","Ndago ","Ndago ","Ndago ",-1.45661938,29.80320992,"NO"
"-Mwdi39PJ7OEakuyBjWl","2022-02-24T05:12:31.107+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45661961,29.80321148,"NO"
"-Mwdi7QG4y9H5sr0HMFR","2022-02-24T05:13:04.801+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45662045,29.80321168,"NO"
"-MwdiGTV9BImcDtcvglb","2022-02-24T05:13:30+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45662054,29.80321227,"NO"
"-MwdiJ_nZdNrjnPfp-UO","2022-02-24T05:13:54.63+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45662032,29.80321258,"NO"
"-MwdiWuRuGRHNPJPeD_D","2022-02-24T05:14:06.186+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45661924,29.80321368,"YES"
"-MwdieL-VnmnubS-_NdT","2022-02-24T05:15:23.731+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45663087,29.80322171,"NO"
"-MwdiuLsuV9c3gqYfeZz","2022-02-24T05:16:12.998+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45666815,29.80320857,"NO"
"-Mwdixor3hpaqw1uvFIc","2022-02-24T05:16:43.53+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45666588,29.80320946,"NO"
"-Mwf1nTk2kzaeHgbKi-G","2022-02-24T11:22:05.862+02:00","Gitsina Gabo","Gicunbi","Bwisige","Nyamugari","Gihuke",-1.5457251,30.16046341,"NO"
"-Mwf3IT1RqlsGGjSL1o_","2022-02-24T11:26:54.322+02:00","Gitsina Gabo","Gicunbi","Bwisige","Nyamugari","Gihuke",-1.54580068,30.16049673,"YES"
"-Mwf9r52AW95t9t7P4xj","2022-02-24T11:58:06.954+02:00","Gitsina Gabo","Gicunbi","Bwisige","Nyamugari","Gihuke",-1.54572285,30.16050981,"YES"
"-MwfA4I6GsZ8MIJoseit","2022-02-24T11:59:20.19+02:00","Gitsina Gore","Gicunbi"," Bwisige","Nyamugari","Gihuke",-1.54571963,30.16048819,"YES"
"-MwfAWaqnRq4qNNmUS4Y","2022-02-24T12:00:12.732+02:00","Gitsina Gabo","Gicunbi","Bwisige","Nyamugari","Gihuke",-1.5457199,30.16047195,"YES"
"-MwfAhPMzP0AiygAVrPs","2022-02-24T12:02:20.682+02:00","Gitsina Gabo","Gicumbi","Bwisige","Nyamugari","Gihuke",-1.54572046,30.16046946,"NO"
"-MwfAx7YdAfmfdL5ok_C","2022-02-24T12:03:18.978+02:00","Gitsina Gabo","Gicumbi","Bwisige","Nyamugari","Gihuke",-1.54572406,30.16047022,"YES"
"-MwfB7CBK-YIO245pRS7","2022-02-24T12:04:04.12+02:00","Gitsina Gabo","Gicumbi","Bwisige","Nyamugari","Gihuke",-1.54572053,30.16049626,"YES"
"-MwfBQZ4PR9V3jL8KQwU","2022-02-24T12:05:11.452+02:00","Gitsina Gabo","Gicumbi","Bwisige","Nyamugari","Gihuke",-1.54574496,30.16044031,"YES"
"-MwfBaNcn8aYTtAOHiQu","2022-02-24T12:06:06.755+02:00","Gitsina Gore","Gicunbi","Bwisige","Nyamugari","Gihuke",-1.5457269,30.16043057,"YES"
"-MwfQS-sgkXiBWIMdTfv","2022-02-24T13:09:30.807+02:00","Gitsina Gabo","Burera","Kagogo","Rusisiro","Kayenzi",-1.3819591,29.75133479,"NO"
"-MwfR4653rG8cRPayogi","2022-02-24T13:11:47.236+02:00","Gitsina Gore","Burera","Kagogo","Gatare","Kakayenzi",-1.38202326,29.75168926,"NO"
"-MwlK275-r5IOTdASkO0","2022-02-25T16:39:19.897+02:00","Gitsina Gabo","Burera","Rugarama","Rwambeho","Rurembo",-1.40351736,29.75234366,"NO"
"-MwoLBRAkzbsHQL4NIJs","2022-02-26T06:44:34.824+02:00","Gitsina Gabo","Gatsibo","Gitoki ","Rushashi ","Cyabusheshe ",-1.6735196,30.32536384,"NO"
"-MwoLxyJLop67gCmXSKQ","2022-02-26T06:48:28.789+02:00","Gitsina Gore","Gatsibo","Gitoki ","Rushashi ","Cyabusheshe ",-1.67343921,30.32536072,"NO"
"-MwqY2_CmReRmAfRoB2v","2022-02-26T17:00:14.565+02:00","","Gatsibo","Remera ","Rushenyi ","Rwarenga",-1.75371173769236,30.3481833916157,"NO"
"-MwrEUvXvfMEYTrmk07g","2022-02-26T20:13:55.335+02:00","Gitsina Gore","Burera","Kagogo","Gatare","Kakayenzi",-1.37981133,29.7458475,"NO"
"-MwtbJmY3NLuO1PEkMib","2022-02-27T07:18:05.057+02:00","Gitsina Gore","Rusizi","Mururu","Kanunga","Gahinga",-2.5124704,28.88476947,"NO"
"-MwuLEGGq--iFGA7jsVG","2022-02-27T10:42:24.151+02:00","Gitsina Gabo","Muhanga","Shyogwe ","Songa ","Mbare ",-2.1026616403833,29.7795852553099,"NO"
"-Mx-WxFU7xeLy7ILxNn3","2022-02-28T15:31:32.76+02:00","","Burera","Kinyababa 
","Cyogo ","Bugamba ",-1.37523375,29.80990618,"NO"
"-Mx-X7_neOpxkXU7LyEJ","2022-02-28T15:32:20.12+02:00","","Burera","Kinyababa ","Cyogo ","Bugamba ",-1.37523316,29.80991483,"NO"
"-Mx-XHZXBGrtTmS1psLc","2022-02-28T15:33:24.968+02:00","","Burera","Kinyababa ","Cyogo ","Bugamba 
",-1.37523566,29.80994995,"NO"
"-Mx00amRjkUYySXRCjJR","2022-02-28T17:50:09.653+02:00","Gitsina Gore","Ruhango","Byimana","Kamonyi","Kirengeri",-2.1472868,29.7518331,"NO"
"-Mx0LLeNH5gM4zIhd3HF","2022-02-28T19:20:25.49+02:00","Gitsina Gore","Rusizi","Nkanka","Gafoka","Kangazi",-2.4271158,28.91482297,"NO"
"-Mx0_Xg6MyiKFMtMF0pa","2022-02-28T20:27:04.452+02:00","Gitsina Gabo","Muhanga","Shyogwe ","Songa ","Mbare ",-2.11979508865625,29.7811968438327,"NO"
"-Mx4UKhF3fIFADCxurSM","2022-03-01T14:37:17.7+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.14690386,29.26782523,"NO"
"-Mx4UREPfcWYXrHpOdut","2022-03-01T14:37:44.466+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.14693885,29.2678893,"NO"
"-Mx4UZlaUX8CgNHqC1ND","2022-03-01T14:38:19.43+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.14677432,29.2679462,"NO"
"-Mx4UgPhQHH5xUseqh4e","2022-03-01T14:38:50.732+02:00","Gitsina Gore","Karongi","Gishyita","Kubutare","Kigarama",-2.14657315,29.26795974,"NO"
"-Mx4UoZ7IseyS5-1oeXu","2022-03-01T14:39:24.103+02:00","Gitsina Gore","Karongi","Gishyita","Kubutare","Kigarama",-2.14658078,29.26788516,"NO"
"-Mx4UwfZFIpAPVfFqiVI","2022-03-01T14:39:57.347+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.14633113,29.26787028,"NO"
"-Mx4V3c3_0CQ7niRNkkk","2022-03-01T14:40:29.892+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.14609906,29.26791372,"NO"
"-Mx4gozJvAU4F9kkyJrw","2022-03-01T15:36:20.153+02:00","Gitsina Gabo","Gisagara","Save","Kirehe","Shyanda",-2.53056014422327,29.7911237832159,"YES"
"-Mx4iTOaJX3GgEWPDJIf","2022-03-01T15:43:34.17+02:00","Gitsina Gabo","Gisagara","Save","Kirehe","Shyanda",-2.53056236542761,29.7911579813808,"YES"
"-Mx8wiRA7ulr1xHWlJOo","2022-03-02T11:25:02.573+02:00","Gitsina Gabo","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.82246752548963,30.478719798848,"NO"
"-Mx8xxWQYg9MIaqQomzH","2022-03-02T11:30:53.992+02:00","Gitsina Gabo","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.82237767148763,30.478735473007,"NO"
"-Mx8y0ZZw5vg1au_ok9h","2022-03-02T11:31:10.638+02:00","Gitsina Gabo","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.82231564540416,30.4786866903305,"NO"
"-Mx8yq1joSh4kUZzu7F6","2022-03-02T11:34:45.666+02:00","Gitsina Gore","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.82210412807763,30.4784860275686,"NO"
"-Mx9GzLH3XmTJvCBG0tJ","2022-03-02T12:57:23.956+02:00","Gitsina Gabo","Nyamagabe","Mushubi ","
Kagorwe ","Buteteri ",-2.2978367,29.44646819,"NO"
"-Mx9HBaAZ8pddtjilEcS","2022-03-02T12:59:33.792+02:00","Gitsina Gabo","Nyamagabe","Mushubi ","
Kagorwe ","Buteteri ",-2.29783775,29.44646873,"NO"
"-Mx9HSyq6dp-WxeA7Fom","2022-03-02T13:01:09.459+02:00","Gitsina Gore","Nyamagabe","Mushubi ","Kagorwe ","Buteteri ",-2.29783781,29.44646123,"NO"
"-Mx9HaOjg2msKtUbA2Zt","2022-03-02T13:01:43.95+02:00","Gitsina Gabo","Nyamagabe","Mushubi ","Kagorwe ","Buteteri ",-2.29783797,29.44646048,"NO"
"-Mx9Hq-rAXsahKh4jsZG","2022-03-02T13:02:47.893+02:00","Gitsina Gabo","Nyamagabe","Mushubi ","Kagorwe ","Buteteri ",-2.29783921,29.44645879,"NO"
"-Mx9Uu5_6nZ0RqrHNLyC","2022-03-02T13:57:44.711+02:00","Gitsina Gabo","Burera","Rugarama","Rwambeho","Rurembo",-1.42890937,29.71733516,"NO"
"-MxB4VdWkDbJW0bdzwkY","2022-03-02T21:22:52.181+02:00","Gitsina Gore","Huye","Mbazi","Kanyaruhinda","Gatobotobo.",-2.56025273,29.74747532,"NO"
"-MxB4e91457L-jMMS1so","2022-03-02T21:23:43.96+02:00","Gitsina Gore","Huye","Mbazi","Kanyaruhinda","Gatobotobo",-2.56024126,29.74746576,"NO"
"-MxB4gjUhj-NsF9sYxCH","2022-03-02T21:23:54.546+02:00","Gitsina Gore","Huye","Mbazi","Kanyaruhinda","Gatobotobo.",-2.56024084,29.74746631,"NO"
"-MxB4ia505C6voERFkWu","2022-03-02T21:24:02.142+02:00","Gitsina Gore","Huye","Mbazi","Kanyaruhinda","Gatobotobo",-2.56024105,29.74746715,"NO"
"-MxB4kQjo64BMd0gDkpx","2022-03-02T21:24:09.67+02:00","Gitsina Gabo","Huye","Mbazi","Kanyaruhinda","Gatobotobo",-2.56024213,29.74746764,"NO"
"-MxB4niRrStbINExQpZ2","2022-03-02T21:24:23.156+02:00","Gitsina Gore","Huye","Mbazi","Kanyaruhinda","Gatobotobo",-2.56024348,29.74746833,"NO"
"-MxEBrgQ67NIQNbZN-bl","2022-03-03T11:54:07.603+02:00","Gitsina Gore","Gakenke","Rushashi","Kabuye","Burimba",-1.73134959,29.85541656,"NO"
"-MxEEbVQk7j1h5PMALp2","2022-03-03T12:03:53.097+02:00","Gitsina Gabo","Gakenke","Rushashi","Kabuye","Burimba",-1.73131596,29.85533872,"YES"
"-MxEKzJGBHAvoMpCUEjT","2022-03-03T12:32:28.585+02:00","Gitsina Gabo","Rulindo","Tumba","Karambi","Misezero",-1.68584442,29.95372567,"NO"
"-MxERJrw3bQ40st_OIIx","2022-03-03T13:00:53.747+02:00","Gitsina Gabo","Rulindo","Tumba","Karambi","Misezero",-1.68579869,29.95371817,"NO"
"-MxETdxhr0cR2itavmwv","2022-03-03T13:10:04.778+02:00","Gitsina Gabo","Gakenke","Rushashi","Kabuye","Burimba",-1.73131698,29.85509865,"YES"
"-MxEVX7aduPk16h0Ub_M","2022-03-03T13:18:03.461+02:00","Gitsina Gabo","Gakenke","Rushashi","Kabuye","Burimba",-1.73142266,29.85530514,"YES"
"-MxEiUu-xNQ3m1aO0Spw","2022-03-03T14:19:24.893+02:00","Gitsina Gabo","Gakenke","Rushashi","Kabuye","Burimba",-1.73233264,29.8551862,"YES"
"-MxEpCGpNxW0-DSYHENg","2022-03-03T14:48:54.721+02:00","Gitsina Gabo","Gakenke","Rushashi","Kabuye","Burimba",-1.73323168,29.85507853,"YES"
"-MxEs5DUOyceTZkNJQPj","2022-03-03T15:02:43.66+02:00","","Muhanga","Kabacuzi ","Karambo ","Butare ",-1.94227383937687,29.7653293143958,"NO"
"-MxEuN6gGxp_PLv_JIiU","2022-03-03T15:11:11.283+02:00","","Muhanga","Kabacuzi","Gitwa","Sholi",-1.94232614245266,29.7654649335891,"YES"
"-MxEvKfxIOPUq7KfuMI9","2022-03-03T15:15:14.834+02:00","","Muhanga","Kabacuzi","Karambo","Butare",-1.94243695121258,29.765224289149,"YES"
"-MxFI5_aNcI7tp-XI16v","2022-03-03T16:59:23.476+02:00","Gitsina Gore","Nyamasheke","Mahembe ","Ruhanga ","Kagarama ",-2.19768709,29.28708558,"NO"
"-MxFISPR0AF4YYwvIKEm","2022-03-03T17:02:10.482+02:00","Gitsina Gore","Nyamasheke","Mahembe ","Ruhanga","Kagarama ",-2.19768195,29.28708306,"NO"
"-MxFJBNeWwfXV_oWBpjf","2022-03-03T17:05:16.642+02:00","Gitsina Gabo","Nyamasheke","Mahembe ","Ruhanga ","Kagarama ",-2.19766946,29.2871153,"NO"
"-MxFT7YAaSHYWaewp1x6","2022-03-03T17:48:47.442+02:00","Gitsina Gabo","Nyamasheke","Mahembe ","Ruhanga ","Kagarama ",-2.19717914,29.28580412,"NO"
"-MxFU2r55ujDzrUwpQjp","2022-03-03T17:51:01.259+02:00","Gitsina Gabo","Nyamasheke","Mahembe ","Ruhanga ","Kagarama ",-2.1971838,29.28591116,"YES"
"-MxFqWpPuwlzmalwi3Ir","2022-03-03T19:35:14.759+02:00","Gitsina Gore","Rusizi","Nkanka","Muyange","Kangai",-2.42723849,28.91525218,"NO"
"-MxHj20RWlIyIsuwA47D","2022-03-04T04:22:01.995+02:00","Gitsina Gabo","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45661194,29.80325882,"NO"
"-MxHj8o6khUyZKwiw_N6","2022-03-04T04:22:45.182+02:00","Gitsina Gabo","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45663391,29.80325229,"NO"
"-MxHjN_BRXS-8URpTZvM","2022-03-04T04:23:11.44+02:00","Gitsina Gabo","Burera","Rusarabuye ","Ndago ","Rusarabuye ",-1.45663248,29.80324988,"NO"
"-MxHjl79A4TucRhjLBga","2022-03-04T04:25:10.416+02:00","Gitsina Gabo","Burera","Rusarabuye ","Ndago ","Rusarabuye ",-1.45663021,29.80325095,"NO"
"-MxHkM5Ub8uKNfpT_mSy","2022-03-04T04:27:49.947+02:00","Gitsina Gabo","Burera","Rusarabuye ","Ndago ","Ndago ",-1.4566347,29.80325696,"NO"
"-MxHkRUXAqjIfIbFec-O","2022-03-04T04:28:23.863+02:00","Gitsina Gabo","Burera","Rusarabuye ","Ndago ","Ndago ",-1.4566348,29.80325691,"NO"
"-MxHknP9fofVzRYG6q9G","2022-03-04T04:29:39.144+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45664167,29.80326697,"NO"
"-MxHkualfj1sGktwsv71","2022-03-04T04:30:27.207+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45662938,29.80324927,"NO"
"-MxHlADa6mYgU2tfOoka","2022-03-04T04:30:44.479+02:00","","Burera","Ndago ","Ndago ","Ndago ",-1.45665027,29.80323508,"YES"
"-MxHlISVGrWHTm17FJM5","2022-03-04T04:32:09.011+02:00","","Burera","Ndago ","Ndago ","Ndago ",-1.45664131,29.80324646,"NO"
"-MxHl_cvdVIkVSoWxxxP","2022-03-04T04:33:09.599+02:00","","Burera","Rusarabuye "," 

Ndago ","Ndago ",-1.45664657,29.80324136,"NO"
"-MxHlf91CjP8S3ACHuaJ","2022-03-04T04:33:46.074+02:00","","Burera","Rusarabuye "," 

Ndago ","Ndago ",-1.45664727,29.80324138,"NO"
"-MxHls53JbIN6I0_VVso","2022-03-04T04:34:19.145+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.4566468,29.80324139,"NO"
"-MxHlvy65DaThzHDCfxZ","2022-03-04T04:34:54.943+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45664651,29.80324146,"NO"
